case_id,target_well,protocol_text,operation_count,deck_format,head_mode,stress_regime,volume_ul,antigen_a_pct,antigen_b_pct,buffer_pct,carryover_risk
adl_002964,OUT:C01,SEED ANTIGEN_A SRC:D01 100 ; SEED ANTIGEN_B SRC:B05 80 ; SEED BUFFER SRC:B02 80 ; SEED ANTIGEN_B SRC:C05 80 ; PIPET SRC:D01 WORK:F05 24 0.00 ; PIPET SRC:B05 WORK:A11 12 0.02 ; PIPET SRC:B02 OUT:B04 12 0.00 ; DECAY SRC:D01 0.05 0.00 ; FANOUT WORK:A11 WORK:C12 WORK:A11 OUT:C11 24 0.50 0.30 0.06 ; CARRY WORK:F05 WORK:C12 1500 ; CAP WORK:A11 25 ; EVAP SRC:C05 0.02 ; RINSE OUT:B04 20 0.01 ; EVAP SRC:B05 0.12 ; PIPET SRC:C05 WORK:A11 8 0.05 ; RINSE OUT:C11 12 0.10 ; CARRY WORK:A11 WORK:A11 6000 ; DILUTE OUT:B04 RINSE 5 ; DECAY SRC:B02 0.15 0.09 ; RINSE WORK:F05 12 0.01 ; RINSE SRC:C05 8 0.06 ; FANOUT SRC:D01 WORK:F05 OUT:B04 OUT:C11 18 0.30 0.20 0.03 ; DECAY SRC:D01 0.00 0.04 ; PIPET OUT:B04 OUT:C11 6 0.00 ; DILUTE OUT:C11 ANTIGEN_B 15 ; EVAP WORK:A11 0.18 ; CAP OUT:A04 25 ; EVAP OUT:B04 0.08 ; PIPET WORK:C12 OUT:A04 12 0.05,29,two_plate_bridge,single_tip,carryover_prone,0.0,0.0,0.0,0.0,0.0
adl_002965,WORK:B09,SEED ANTIGEN_A SRC:C01 100 ; SEED ANTIGEN_B SRC:A03 120 ; SEED BUFFER SRC:D01 80 ; SEED ANTIGEN_B SRC:B02 100 ; PIPET SRC:C01 OUT:C01 24 0.04 ; PIPET SRC:A03 WORK:C09 24 0.00 ; PIPET SRC:D01 WORK:C09 12 0.07 ; PIPET SRC:A03 OUT:C05 12 0.08 ; EVAP SRC:C01 0.18 ; DILUTE WORK:B09 ANTIGEN_A 8 ; EVAP WORK:C09 0.08 ; RINSE SRC:D01 12 0.01 ; EVAP SRC:A03 0.02 ; PIPET SRC:A03 WORK:B09 6 0.08 ; PIPET WORK:C09 WORK:E11 6 0.08 ; EVAP WORK:C09 0.12 ; DILUTE WORK:A11 ANTIGEN_A 8 ; EVAP OUT:C05 0.02 ; FANOUT WORK:B09 WORK:C09 OUT:C01 WORK:E11 9 0.50 0.30 0.03 ; RINSE SRC:D01 8 0.01 ; RINSE WORK:E11 20 0.10 ; PIPET WORK:A11 OUT:C01 8 0.08 ; PIPET WORK:B09 WORK:A11 6 0.08 ; PIPET WORK:A11 OUT:C01 8 0.02 ; CARRY SRC:D01 OUT:C01 3000 ; CARRY SRC:D01 WORK:D06 750 ; PIPET WORK:C09 OUT:C05 8 0.05 ; DILUTE WORK:C09 ANTIGEN_B 15 ; DILUTE WORK:B09 ANTIGEN_A 10,29,two_plate_bridge,span8,evaporation_prone,10.0,100.0,0.0,0.0,0.0
adl_002966,WORK:E11,SEED ANTIGEN_A SRC:B04 60 ; SEED ANTIGEN_B SRC:D03 100 ; SEED BUFFER SRC:C03 100 ; SEED ANTIGEN_B SRC:D01 80 ; PIPET SRC:B04 WORK:H11 30 0.00 ; PIPET SRC:D03 OUT:C02 36 0.04 ; PIPET SRC:C03 OUT:C02 24 0.02 ; CAP WORK:F07 55 ; PIPET SRC:C03 OUT:B12 20 0.08 ; CARRY SRC:B04 OUT:C02 3000 ; FANOUT SRC:D03 WORK:B03 WORK:C05 WORK:B10 24 0.30 0.20 0.00 ; CAP OUT:C02 70 ; DECAY SRC:B04 0.00 0.09 ; FANOUT SRC:D01 WORK:H11 OUT:D05 WORK:B03 12 0.20 0.20 0.00 ; RINSE WORK:C05 12 0.01 ; CAP WORK:C05 70 ; DILUTE WORK:B03 BUFFER 8 ; DILUTE OUT:B12 RINSE 5 ; FANOUT OUT:D05 WORK:G09 WORK:F07 OUT:B12 24 0.40 0.20 0.03,19,two_plate_bridge,eight_channel,low_loss,0.0,0.0,0.0,0.0,0.0
adl_002967,WORK:H07,SEED ANTIGEN_A SRC:A05 60 ; SEED ANTIGEN_B SRC:C04 100 ; SEED BUFFER SRC:D03 80 ; SEED ANTIGEN_A SRC:A04 120 ; PIPET SRC:A05 OUT:C06 30 0.07 ; PIPET SRC:C04 OUT:C06 30 0.04 ; PIPET SRC:D03 OUT:C06 30 0.04 ; DECAY SRC:A04 0.10 0.00 ; DILUTE WORK:C05 RINSE 15 ; DILUTE OUT:B02 RINSE 8 ; PIPET SRC:C04 WORK:H07 4 0.05 ; FANOUT SRC:A04 OUT:C06 WORK:C05 WORK:A04 12 0.50 0.30 0.00 ; DILUTE OUT:B02 RINSE 20 ; EVAP WORK:A04 0.08 ; RINSE SRC:A04 12 0.03 ; DECAY WORK:A04 0.15 0.09 ; PIPET OUT:C06 OUT:C05 6 0.02 ; PIPET WORK:H07 WORK:E01 4 0.08 ; RINSE SRC:A04 20 0.01 ; RINSE SRC:C04 12 0.01 ; PIPET WORK:C05 WORK:H07 8 0.02 ; DILUTE WORK:E06 ANTIGEN_A 8 ; DECAY SRC:C04 0.15 0.14 ; EVAP OUT:B02 0.18 ; PIPET WORK:E06 WORK:E01 20 0.08 ; RINSE SRC:D03 12 0.10 ; EVAP SRC:C04 0.02 ; DILUTE WORK:F01 ANTIGEN_B 15 ; CARRY OUT:C05 OUT:B02 250 ; FANOUT SRC:A04 WORK:C05 WORK:C04 WORK:A04 18 0.30 0.30 0.06,30,source_to_assay,single_tip,low_loss,7.84,17.76316,0.0,82.23684,0.03
adl_002968,WORK:H01,SEED ANTIGEN_A SRC:A06 120 ; SEED ANTIGEN_B SRC:B04 80 ; SEED BUFFER SRC:B03 120 ; SEED ANTIGEN_B SRC:A02 100 ; PIPET SRC:A06 WORK:H01 36 0.04 ; PIPET SRC:B04 WORK:H04 30 0.07 ; PIPET SRC:B03 WORK:A04 24 0.07 ; FANOUT SRC:B03 WORK:B06 WORK:H09 OUT:A08 12 0.40 0.20 0.00 ; FANOUT OUT:A08 OUT:A11 OUT:C07 WORK:H09 12 0.50 0.30 0.06 ; RINSE SRC:B03 16 0.06 ; DECAY OUT:C07 0.10 0.14 ; PIPET WORK:B06 WORK:A04 12 0.08 ; PIPET WORK:H04 WORK:B06 6 0.08 ; DECAY WORK:H04 0.15 0.04 ; PIPET SRC:A02 WORK:H09 16 0.00 ; CAP OUT:A11 90 ; DECAY WORK:H09 0.00 0.14 ; PIPET OUT:A11 OUT:A08 16 0.08 ; DECAY SRC:B03 0.15 0.09 ; PIPET OUT:C07 OUT:A11 6 0.00 ; PIPET WORK:H09 WORK:H01 12 0.08 ; PIPET WORK:H04 WORK:A04 16 0.08 ; FANOUT OUT:A11 OUT:A03 OUT:A08 WORK:H04 12 0.20 0.20 0.03 ; CARRY SRC:B04 WORK:F04 1500,24,two_plate_bridge,single_tip,low_loss,45.6,77.98039,17.75775,4.26186,0.0
adl_002969,OUT:A04,SEED ANTIGEN_A SRC:A02 100 ; SEED ANTIGEN_B SRC:D06 60 ; SEED BUFFER SRC:A06 120 ; SEED ANTIGEN_A SRC:B04 100 ; PIPET SRC:A02 WORK:E09 24 0.02 ; PIPET SRC:D06 WORK:A02 18 0.02 ; PIPET SRC:A06 OUT:D10 18 0.02 ; PIPET OUT:D10 WORK:E09 12 0.02 ; CARRY SRC:B04 OUT:A10 3000 ; FANOUT OUT:D10 WORK:E09 WORK:A08 WORK:A04 9 0.20 0.40 0.00 ; PIPET WORK:A08 OUT:A10 4 0.02 ; DILUTE OUT:D03 RINSE 20 ; DILUTE OUT:A07 BUFFER 8 ; EVAP SRC:A02 0.05 ; RINSE SRC:B04 16 0.06 ; CARRY SRC:B04 WORK:D05 250 ; PIPET OUT:A07 WORK:A04 6 0.00 ; FANOUT OUT:A07 WORK:A08 WORK:D05 OUT:A12 18 0.20 0.20 0.00 ; PIPET OUT:D03 WORK:A02 20 0.05 ; FANOUT SRC:A02 OUT:C09 OUT:A12 OUT:D03 9 0.50 0.30 0.03 ; PIPET WORK:E09 WORK:A08 8 0.02 ; EVAP OUT:C09 0.18 ; DILUTE WORK:A04 BUFFER 8 ; RINSE WORK:A04 8 0.06 ; PIPET SRC:D06 WORK:A02 8 0.02 ; PIPET OUT:A10 OUT:A07 6 0.00 ; PIPET OUT:C09 OUT:C09 8 0.00 ; PIPET SRC:D06 OUT:D10 16 0.00 ; DECAY SRC:B04 0.05 0.04 ; EVAP OUT:C09 0.18 ; PIPET WORK:A08 OUT:D10 16 0.02 ; PIPET OUT:C09 WORK:A08 8 0.08,32,two_plate_bridge,eight_channel,carryover_prone,0.0,0.0,0.0,0.0,0.0
adl_002970,WORK:G12,SEED ANTIGEN_A SRC:C05 100 ; SEED ANTIGEN_B SRC:B02 120 ; SEED BUFFER SRC:A05 80 ; SEED ANTIGEN_B SRC:A06 100 ; PIPET SRC:C05 WORK:B01 24 0.04 ; PIPET SRC:B02 WORK:G12 30 0.00 ; PIPET SRC:A05 WORK:C04 12 0.02 ; DILUTE OUT:C04 BUFFER 20 ; CARRY SRC:C05 WORK:B12 3000 ; CAP WORK:C04 40 ; PIPET SRC:A05 OUT:D06 16 0.00 ; CARRY SRC:A05 WORK:B01 3000 ; DILUTE WORK:B12 BUFFER 5 ; PIPET WORK:B12 OUT:C04 8 0.00 ; EVAP SRC:C05 0.02 ; PIPET OUT:D06 WORK:B01 20 0.00 ; DILUTE WORK:C04 ANTIGEN_B 5 ; FANOUT SRC:B02 WORK:C04 WORK:G12 WORK:B12 24 0.50 0.20 0.03 ; PIPET WORK:G12 OUT:C04 20 0.05 ; PIPET WORK:C04 OUT:D06 4 0.00 ; PIPET SRC:A05 WORK:B12 12 0.00 ; DILUTE WORK:G12 ANTIGEN_B 8 ; DECAY WORK:C04 0.15 0.04 ; PIPET SRC:C05 WORK:D06 6 0.02 ; PIPET SRC:A06 WORK:D06 12 0.05,25,two_plate_bridge,single_tip,carryover_prone,22.656,0.0,100.0,0.0,0.0
adl_002971,OUT:D07,SEED ANTIGEN_A SRC:C05 60 ; SEED ANTIGEN_B SRC:C02 60 ; SEED BUFFER SRC:B05 80 ; SEED ANTIGEN_B SRC:A05 80 ; PIPET SRC:C05 WORK:D05 30 0.02 ; PIPET SRC:C02 OUT:C04 24 0.00 ; PIPET SRC:B05 OUT:C04 36 0.07 ; PIPET SRC:C02 OUT:C04 8 0.05 ; DILUTE WORK:C11 ANTIGEN_A 8 ; DILUTE WORK:B04 RINSE 20 ; PIPET SRC:B05 WORK:F07 4 0.08 ; DILUTE WORK:C08 ANTIGEN_A 10 ; DILUTE WORK:G10 RINSE 8 ; PIPET WORK:F07 WORK:C11 6 0.05 ; RINSE SRC:B05 12 0.06 ; FANOUT WORK:G10 WORK:G10 WORK:D05 OUT:A09 18 0.30 0.40 0.00 ; DILUTE WORK:B11 BUFFER 10 ; DECAY WORK:G10 0.15 0.09 ; DECAY WORK:C11 0.00 0.04 ; CAP WORK:B04 40 ; DECAY WORK:C11 0.10 0.04 ; FANOUT SRC:A05 WORK:B03 WORK:G10 WORK:F07 24 0.40 0.40 0.06 ; CAP WORK:G10 40 ; CARRY SRC:C02 WORK:B11 6000 ; DILUTE WORK:D05 RINSE 20 ; CAP WORK:B04 40,26,two_plate_bridge,eight_channel,evaporation_prone,0.0,0.0,0.0,0.0,0.0
adl_002972,WORK:E06,SEED ANTIGEN_A SRC:C05 60 ; SEED ANTIGEN_B SRC:D03 80 ; SEED BUFFER SRC:D04 60 ; SEED ANTIGEN_B SRC:C01 80 ; PIPET SRC:C05 WORK:E08 30 0.07 ; PIPET SRC:D03 WORK:F07 36 0.04 ; PIPET SRC:D04 WORK:G04 18 0.02 ; PIPET SRC:D04 WORK:E06 20 0.02 ; DECAY WORK:E06 0.10 0.14 ; PIPET WORK:E06 OUT:A12 8 0.00 ; DILUTE OUT:A05 ANTIGEN_A 20 ; PIPET SRC:C05 WORK:E08 4 0.08 ; PIPET SRC:D04 WORK:E08 12 0.00 ; CAP WORK:E06 40 ; FANOUT WORK:G04 WORK:F05 WORK:F04 WORK:F07 12 0.30 0.40 0.00 ; DECAY WORK:E08 0.10 0.14 ; CARRY SRC:C01 WORK:E08 250 ; DECAY SRC:D04 0.15 0.00 ; DECAY SRC:D03 0.15 0.04 ; PIPET WORK:E06 WORK:F05 4 0.00 ; EVAP SRC:D03 0.12 ; EVAP SRC:D04 0.12 ; DECAY OUT:A05 0.15 0.14 ; PIPET SRC:D04 OUT:A05 6 0.05 ; EVAP SRC:D04 0.18 ; RINSE SRC:D04 12 0.01 ; RINSE WORK:F05 8 0.03 ; PIPET WORK:E06 OUT:A08 20 0.02 ; CARRY WORK:F04 WORK:F04 6000 ; EVAP OUT:A05 0.08,30,three_zone_validation,span8,mixed_stress,0.0,0.0,0.0,0.0,0.0
adl_002973,WORK:B07,SEED ANTIGEN_A SRC:D03 80 ; SEED ANTIGEN_B SRC:B02 80 ; SEED BUFFER SRC:B04 60 ; SEED ANTIGEN_B SRC:B06 80 ; PIPET SRC:D03 OUT:D09 24 0.07 ; PIPET SRC:B02 OUT:D02 30 0.02 ; PIPET SRC:B04 OUT:D02 36 0.00 ; CARRY SRC:D03 WORK:B07 1500 ; PIPET SRC:B06 WORK:B07 4 0.02 ; DILUTE OUT:B07 RINSE 5 ; RINSE WORK:B07 8 0.10 ; PIPET OUT:D09 WORK:F08 20 0.08 ; DILUTE WORK:H05 RINSE 10 ; PIPET WORK:H05 WORK:H05 6 0.00 ; CARRY SRC:B02 WORK:A08 1500 ; PIPET SRC:B06 WORK:B07 8 0.02 ; RINSE SRC:B02 12 0.06 ; CAP WORK:A08 40 ; PIPET OUT:B07 WORK:B07 12 0.05 ; CAP WORK:F08 25 ; FANOUT WORK:F08 WORK:B07 WORK:A08 OUT:B07 9 0.30 0.30 0.03 ; EVAP OUT:D09 0.02 ; DECAY WORK:A08 0.15 0.04 ; FANOUT SRC:D03 OUT:D09 WORK:A08 OUT:B07 12 0.40 0.40 0.06 ; DILUTE WORK:H05 ANTIGEN_B 10 ; PIPET WORK:H05 OUT:B07 6 0.00 ; PIPET WORK:A08 WORK:B07 4 0.08 ; RINSE SRC:D03 20 0.01 ; RINSE SRC:B06 16 0.03 ; DILUTE OUT:D02 ANTIGEN_A 8 ; CARRY SRC:B06 OUT:D09 1500 ; CARRY WORK:F08 WORK:B07 250,32,three_zone_validation,eight_channel,mixed_stress,27.29175,22.41018,30.52378,47.06604,0.1
adl_002974,WORK:G01,SEED ANTIGEN_A SRC:A04 120 ; SEED ANTIGEN_B SRC:A06 60 ; SEED BUFFER SRC:D06 80 ; SEED ANTIGEN_B SRC:A03 120 ; PIPET SRC:A04 WORK:G08 12 0.07 ; PIPET SRC:A06 WORK:G01 12 0.02 ; PIPET SRC:D06 WORK:G01 18 0.02 ; DILUTE OUT:C11 BUFFER 8 ; PIPET SRC:A06 WORK:G08 8 0.08 ; FANOUT SRC:D06 OUT:A04 WORK:G01 OUT:C11 24 0.40 0.30 0.06 ; EVAP OUT:C11 0.12 ; PIPET SRC:A04 OUT:A04 20 0.05 ; PIPET WORK:G08 WORK:H08 16 0.02 ; PIPET WORK:G08 OUT:C11 6 0.02 ; PIPET SRC:A03 OUT:C06 20 0.08 ; DILUTE OUT:A04 RINSE 20 ; PIPET OUT:C06 OUT:A04 8 0.08 ; DILUTE WORK:H08 ANTIGEN_B 20 ; CARRY WORK:H08 WORK:G08 750 ; PIPET OUT:A04 OUT:A04 8 0.05 ; PIPET SRC:A03 WORK:B07 4 0.00 ; CARRY SRC:A04 OUT:A04 750 ; PIPET OUT:A04 OUT:C06 16 0.08 ; CARRY WORK:G01 WORK:G01 250,24,three_zone_validation,single_tip,evaporation_prone,36.17704,0.0,32.51493,67.48507,0.1
adl_002975,WORK:F01,SEED ANTIGEN_A SRC:B05 120 ; SEED ANTIGEN_B SRC:A06 100 ; SEED BUFFER SRC:B01 120 ; SEED ANTIGEN_B SRC:B04 60 ; PIPET SRC:B05 WORK:B04 24 0.07 ; PIPET SRC:A06 WORK:A04 24 0.02 ; PIPET SRC:B01 OUT:C02 30 0.00 ; CARRY SRC:B05 OUT:C02 750 ; CARRY WORK:A04 WORK:F09 1500 ; CARRY SRC:B04 WORK:B03 750 ; RINSE SRC:B01 8 0.03 ; DILUTE WORK:F09 RINSE 5 ; DILUTE OUT:D10 BUFFER 5 ; FANOUT OUT:D10 WORK:F09 WORK:B01 WORK:F01 18 0.20 0.40 0.03 ; DECAY SRC:A06 0.15 0.09 ; DECAY WORK:B01 0.15 0.00 ; CARRY WORK:A04 WORK:B01 1500 ; FANOUT SRC:B01 WORK:F09 OUT:C02 WORK:F06 9 0.50 0.30 0.06 ; DILUTE WORK:A04 RINSE 15 ; RINSE SRC:B01 8 0.03 ; PIPET WORK:F09 WORK:F06 8 0.08 ; PIPET WORK:A04 WORK:B03 6 0.02 ; FANOUT WORK:F09 WORK:F09 WORK:B04 OUT:A05 9 0.30 0.30 0.00 ; FANOUT WORK:F01 WORK:F01 OUT:C11 WORK:B03 24 0.20 0.20 0.03 ; FANOUT OUT:A05 OUT:C11 WORK:A04 WORK:F06 9 0.50 0.30 0.00 ; PIPET SRC:B01 WORK:B01 16 0.00 ; CAP WORK:F09 70,27,three_zone_validation,eight_channel,mixed_stress,0.37636,0.0,0.0,100.0,0.0
adl_002976,WORK:B10,SEED ANTIGEN_A SRC:A01 100 ; SEED ANTIGEN_B SRC:A05 60 ; SEED BUFFER SRC:A06 80 ; SEED ANTIGEN_A SRC:D04 60 ; PIPET SRC:A01 WORK:G05 36 0.04 ; PIPET SRC:A05 WORK:B04 36 0.02 ; PIPET SRC:A06 OUT:C12 18 0.02 ; DECAY SRC:D04 0.00 0.09 ; FANOUT SRC:A06 WORK:D02 WORK:B04 OUT:C12 9 0.30 0.40 0.00 ; FANOUT SRC:D04 WORK:G05 OUT:B04 WORK:E03 24 0.30 0.20 0.00 ; PIPET WORK:D02 WORK:G05 8 0.08 ; FANOUT WORK:G05 WORK:E03 WORK:B01 WORK:B04 18 0.40 0.30 0.03 ; DILUTE OUT:C12 ANTIGEN_A 10 ; PIPET WORK:B01 WORK:D05 6 0.00 ; PIPET OUT:C12 WORK:B01 4 0.08 ; RINSE SRC:A05 16 0.01 ; CARRY SRC:A06 OUT:B04 6000 ; DECAY SRC:A01 0.00 0.14 ; PIPET WORK:D05 WORK:B10 4 0.05 ; RINSE OUT:B04 8 0.03 ; DECAY SRC:A05 0.05 0.00 ; CAP OUT:C12 90 ; CAP WORK:G05 40 ; FANOUT OUT:C12 WORK:B10 WORK:F03 OUT:B04 18 0.50 0.20 0.00,24,two_plate_bridge,span8,carryover_prone,12.8,51.1956,0.0,48.8044,0.0
adl_002977,OUT:A04,SEED ANTIGEN_A SRC:B05 80 ; SEED ANTIGEN_B SRC:A03 60 ; SEED BUFFER SRC:D06 100 ; SEED ANTIGEN_A SRC:C03 120 ; PIPET SRC:B05 OUT:A04 12 0.04 ; PIPET SRC:A03 WORK:D05 18 0.07 ; PIPET SRC:D06 WORK:B06 36 0.00 ; DILUTE OUT:B11 ANTIGEN_A 8 ; FANOUT OUT:B11 OUT:D09 WORK:D05 WORK:H04 9 0.50 0.30 0.00 ; PIPET SRC:D06 WORK:B06 6 0.00 ; PIPET SRC:A03 WORK:G03 12 0.05 ; DECAY WORK:H04 0.10 0.04 ; PIPET SRC:C03 OUT:B11 6 0.00 ; DILUTE WORK:D05 ANTIGEN_B 20 ; FANOUT WORK:D05 WORK:B04 WORK:B06 OUT:D09 12 0.40 0.30 0.00 ; RINSE WORK:B04 16 0.03 ; EVAP WORK:D05 0.12 ; CARRY SRC:B05 WORK:G03 3000 ; EVAP OUT:B11 0.02,19,source_to_assay,single_tip,carryover_prone,11.52,100.0,0.0,0.0,0.0
adl_002978,WORK:C04,SEED ANTIGEN_A SRC:A04 120 ; SEED ANTIGEN_B SRC:B01 100 ; SEED BUFFER SRC:B05 120 ; SEED ANTIGEN_A SRC:C06 100 ; PIPET SRC:A04 WORK:H05 30 0.00 ; PIPET SRC:B01 OUT:B03 36 0.02 ; PIPET SRC:B05 WORK:C04 24 0.02 ; PIPET SRC:C06 WORK:B03 12 0.05 ; PIPET OUT:B03 OUT:C10 4 0.00 ; PIPET WORK:H05 WORK:B08 8 0.05 ; PIPET SRC:C06 WORK:B03 4 0.02 ; FANOUT WORK:H05 OUT:D09 WORK:E03 WORK:H05 24 0.20 0.40 0.00 ; FANOUT OUT:D09 OUT:C05 OUT:B03 WORK:A09 12 0.30 0.20 0.00 ; RINSE WORK:C04 12 0.03 ; CAP OUT:C05 40 ; PIPET WORK:B08 WORK:B03 8 0.02 ; PIPET OUT:C05 OUT:D09 4 0.05 ; PIPET SRC:C06 WORK:G09 8 0.00 ; EVAP SRC:B05 0.02 ; PIPET WORK:A09 OUT:C05 12 0.02 ; PIPET OUT:B03 WORK:B03 12 0.02 ; PIPET WORK:G09 WORK:E03 20 0.00 ; FANOUT WORK:C04 OUT:C10 WORK:B08 OUT:B03 18 0.50 0.20 0.03 ; DECAY SRC:B01 0.05 0.00 ; EVAP WORK:E03 0.05 ; EVAP OUT:C05 0.02 ; CARRY OUT:C05 WORK:A09 6000 ; PIPET SRC:B01 WORK:H05 16 0.02 ; CARRY WORK:B03 OUT:C05 6000 ; CAP WORK:C04 55 ; DILUTE OUT:C10 ANTIGEN_B 10 ; FANOUT OUT:C05 WORK:G09 WORK:C04 WORK:H05 9 0.30 0.40 0.03 ; FANOUT WORK:B08 OUT:B03 OUT:C10 WORK:B03 18 0.30 0.20 0.06 ; EVAP SRC:C06 0.18 ; PIPET OUT:B03 OUT:C05 6 0.02,35,three_zone_validation,single_tip,mixed_stress,0.90018,97.0419,2.9581,0.0,0.1
adl_002979,OUT:C02,SEED ANTIGEN_A SRC:D04 80 ; SEED ANTIGEN_B SRC:B04 100 ; SEED BUFFER SRC:D02 80 ; SEED ANTIGEN_B SRC:C05 120 ; PIPET SRC:D04 WORK:E09 36 0.02 ; PIPET SRC:B04 WORK:A11 24 0.07 ; PIPET SRC:D02 WORK:G09 30 0.07 ; PIPET SRC:D02 OUT:D06 4 0.00 ; PIPET WORK:A11 OUT:A06 16 0.02 ; RINSE SRC:B04 12 0.06 ; PIPET OUT:A06 OUT:C07 6 0.00 ; EVAP WORK:A11 0.08 ; PIPET OUT:D06 OUT:C02 12 0.08 ; PIPET OUT:C02 WORK:A11 6 0.05 ; PIPET OUT:C07 WORK:A11 6 0.08 ; FANOUT WORK:E09 WORK:C07 OUT:C07 WORK:E09 12 0.30 0.20 0.03 ; DECAY SRC:D02 0.15 0.00 ; FANOUT OUT:A06 OUT:D06 OUT:C07 OUT:A06 24 0.30 0.20 0.00 ; PIPET OUT:A06 WORK:A11 4 0.08 ; CARRY WORK:A11 WORK:E09 6000 ; EVAP OUT:A06 0.12 ; PIPET OUT:A06 OUT:A06 6 0.00 ; PIPET WORK:G09 OUT:C07 20 0.00 ; EVAP SRC:C05 0.12 ; PIPET WORK:E09 OUT:C02 16 0.00 ; PIPET OUT:C02 OUT:C02 16 0.05 ; FANOUT OUT:C07 OUT:C07 WORK:E09 WORK:G09 18 0.30 0.30 0.06 ; EVAP WORK:G09 0.02 ; DECAY WORK:E09 0.00 0.04 ; FANOUT SRC:D04 WORK:G09 OUT:C07 WORK:A11 12 0.40 0.40 0.03 ; FANOUT OUT:A06 WORK:A11 WORK:E09 WORK:C07 24 0.30 0.40 0.06 ; RINSE OUT:C02 12 0.10,32,three_zone_validation,single_tip,mixed_stress,13.52,11.19986,0.03467,88.76547,0.1
adl_002980,WORK:G11,SEED ANTIGEN_A SRC:A05 80 ; SEED ANTIGEN_B SRC:C02 100 ; SEED BUFFER SRC:C01 60 ; SEED ANTIGEN_B SRC:D04 100 ; PIPET SRC:A05 OUT:A12 12 0.02 ; PIPET SRC:C02 WORK:B09 18 0.00 ; PIPET SRC:C01 WORK:E01 24 0.07 ; PIPET SRC:C01 OUT:A12 4 0.02 ; RINSE SRC:A05 16 0.03 ; CARRY SRC:A05 OUT:C07 6000 ; PIPET SRC:D04 WORK:H07 20 0.08 ; CAP OUT:C07 55 ; PIPET SRC:D04 WORK:F10 20 0.08 ; DILUTE WORK:F10 ANTIGEN_B 15 ; FANOUT WORK:B09 WORK:H07 WORK:G05 OUT:A04 9 0.50 0.20 0.03 ; DILUTE WORK:B07 ANTIGEN_A 8 ; PIPET WORK:H07 WORK:B09 16 0.00 ; PIPET WORK:E01 WORK:E01 12 0.02 ; PIPET WORK:E01 WORK:B07 12 0.00 ; PIPET SRC:A05 WORK:B07 8 0.08 ; DILUTE WORK:B09 BUFFER 15 ; FANOUT WORK:G05 WORK:E01 OUT:A12 WORK:G05 24 0.40 0.20 0.00 ; PIPET WORK:H07 WORK:E01 6 0.00 ; DILUTE WORK:F10 RINSE 5 ; FANOUT SRC:D04 OUT:C07 WORK:G11 WORK:E01 18 0.40 0.20 0.03 ; PIPET WORK:G05 WORK:G05 16 0.00 ; PIPET SRC:D04 WORK:G05 6 0.00,27,source_to_assay,eight_channel,low_loss,3.492,0.0,100.0,0.0,0.0
adl_002981,OUT:B10,SEED ANTIGEN_A SRC:B03 100 ; SEED ANTIGEN_B SRC:D05 100 ; SEED BUFFER SRC:D02 80 ; SEED ANTIGEN_A SRC:A02 100 ; PIPET SRC:B03 WORK:E05 30 0.04 ; PIPET SRC:D05 WORK:A02 24 0.02 ; PIPET SRC:D02 WORK:E05 36 0.04 ; CARRY SRC:D02 OUT:A06 3000 ; RINSE SRC:A02 20 0.01 ; PIPET WORK:A02 WORK:A01 12 0.08 ; DILUTE WORK:C03 BUFFER 20 ; CAP WORK:A01 70 ; DILUTE WORK:B12 ANTIGEN_B 20 ; PIPET WORK:B12 WORK:B12 12 0.02 ; DILUTE OUT:B10 BUFFER 8 ; RINSE WORK:A01 12 0.03 ; CARRY SRC:D02 OUT:A06 6000 ; RINSE WORK:A02 16 0.06 ; DILUTE OUT:A06 ANTIGEN_B 15 ; DILUTE WORK:A01 BUFFER 10 ; EVAP SRC:B03 0.12 ; PIPET OUT:A06 WORK:C03 8 0.02 ; DECAY WORK:A02 0.10 0.14,23,source_to_assay,eight_channel,low_loss,8.0,0.0,0.0,100.0,0.0
